"","sr_group","ag_name","all_below_thresh","logtiter","lower","upper","titer"
"241","Wuhan vax. (two doses)","Delta",FALSE,6.67597453709271,5.44243017825753,7.8870066690655,"1022.51240601959"
"242","Wuhan vax. (two doses)","EG.5.1",FALSE,1.19374191920483,-0.800564657800824,2.53961106937189,"22.8745271202037"
"243","Wuhan vax. (two doses)","FL.1.5.1",FALSE,-0.486791192606789,-20.9623964567813,2.27982031550778,"7.13610529273887"
"244","Wuhan vax. (two doses)","HK.3",FALSE,-0.481037202855859,-19.9629444969159,2.03752258459199,"7.16462349494575"
"245","Wuhan vax. (two doses)","HV.1",FALSE,-0.44747227634267,-19.2695131085781,1.74418365169051,"7.33326573188489"
"246","Wuhan vax. (two doses)","JN.1",FALSE,1.23066301077585,-1.02546756629347,2.74369422310536,"23.4674813176183"
"247","Wuhan vax. (two doses)","KP.2",FALSE,0.8933141228072,-2.93626239117952,2.64490626330003,"18.5743808678318"
"248","Wuhan vax. (two doses)","KP.3",FALSE,1.29251344134548,-0.959367059529504,2.76969429756911,"24.4954439907907"
"249","Wuhan vax. (two doses)","KZ.1.1.1",FALSE,0.696690743183659,-2.43454917561305,2.13115198864239,"16.207827707407"
"250","Wuhan vax. (two doses)","Wuhan",FALSE,9.81486587376961,8.60911441354306,10.9672693503093,"9006.76914623243"
"251","Wuhan vax. (two doses)","XBB.1",FALSE,1.01179248417246,-3.59174024649977,3.39825873671052,"20.1641484981139"
"252","Wuhan vax. (two doses)","XBB.1.5",FALSE,3.05839547848478,1.96562669037734,4.12157515518147,"83.3045605307987"
"253","Wuhan vax. (two doses)","XBC.1.6",FALSE,1.88958053485282,-0.967191420294601,3.92117668417319,"37.0527477827269"
"254","XBB.1.5 conv.","Alpha",FALSE,1.20541408928097,0.601767456536958,1.65530932811613,"23.0603448774575"
"255","XBB.1.5 conv.","BA.1",FALSE,-0.912863269618963,-22.8497471068044,0.678925504622494,"5.31129928317954"
"256","XBB.1.5 conv.","BA.2",FALSE,0.457103225100171,-1.87459574048021,1.20540482943694,"13.7278265059662"
"257","XBB.1.5 conv.","BA.2.12.1",FALSE,-0.266989631119969,-8.99361607563141,0.990921885057987,"8.31051834474652"
"258","XBB.1.5 conv.","BA.2.86",FALSE,-0.988643658206771,-22.872560918224,0.610509530751378,"5.0395133945893"
"259","XBB.1.5 conv.","BA.5",TRUE,-5.86139317155563,-197.219389668545,-1.88456286747363,"<20"
"260","XBB.1.5 conv.","BQ.1.1",FALSE,-0.212054895496,-7.76483035960854,0.97400104571162,"8.63306708560877"
"261","XBB.1.5 conv.","Beta",FALSE,0.170147802482843,-4.04609987926563,1.11946404597526,"11.2517375156843"
"262","XBB.1.5 conv.","CH.1.1",FALSE,0.677971484415447,-0.991663087218803,1.43014977788832,"15.9988863375894"
"263","XBB.1.5 conv.","DV.7.1",FALSE,0.157294951143833,-4.08158131908235,1.15725110314057,"11.1519419080176"
"264","XBB.1.5 conv.","Delta",FALSE,1.00898829954061,-0.534973501245361,1.80969639859698,"20.1249932527722"
"265","XBB.1.5 conv.","EG.5.1",FALSE,0.438783736253893,-2.04787772976431,1.25398061529983,"13.5546112441539"
"266","XBB.1.5 conv.","FL.1.5.1",FALSE,-0.366669721733521,-9.80128645002079,0.966129068385944,"7.7557073855802"
"267","XBB.1.5 conv.","HK.3",FALSE,-0.248553055348712,-8.34695695840205,0.998143101933756,"8.41740211688278"
"268","XBB.1.5 conv.","HV.1",FALSE,-0.22505522727026,-8.35518287082276,0.987613404772758,"8.55562273595732"
"269","XBB.1.5 conv.","JN.1",TRUE,-5.86139317155563,-195.883126660772,-1.80299738839556,"<20"
"270","XBB.1.5 conv.","KP.2",FALSE,0.667836270213727,-0.768868143415826,1.23476275012388,"15.886884915473"
"271","XBB.1.5 conv.","KP.3",FALSE,-0.899472108310162,-21.9778139870815,0.655746296092437,"5.36082851658192"
"272","XBB.1.5 conv.","KZ.1.1.1",TRUE,-5.86139317155563,-198.321961621138,-1.71343140759853,"<20"
"273","XBB.1.5 conv.","Wuhan",FALSE,-1.10164801041506,-25.1599155734294,0.500229313248923,"4.65983891808416"
"274","XBB.1.5 conv.","XBB.1",FALSE,-0.337636879029787,-9.217207979623,1.04897384924993,"7.91336452560299"
"275","XBB.1.5 conv.","XBB.1.5",FALSE,0.900259833594524,0.128514120411905,1.35043859805977,"18.664020972792"
"276","XBB.1.5 conv.","XBC.1.6",FALSE,-0.236027794708611,-8.84608199300675,1.04265043299049,"8.49079888065654"
"277","XBB.1.5 vax. (two doses)","Alpha",FALSE,3.34899751243474,0.726826265865824,5.62741381820931,"101.894022335318"
"278","XBB.1.5 vax. (two doses)","BA.1",FALSE,6.25414592373957,4.89351088132814,7.50860410120439,"763.282877877109"
"279","XBB.1.5 vax. (two doses)","BA.2",FALSE,8.00129246088781,6.90874620165313,9.0472293157297,"2562.29444359126"
"280","XBB.1.5 vax. (two doses)","BA.2.12.1",FALSE,7.31819750464412,5.6373459025074,9.05365509814602,"1595.86798770623"
"281","XBB.1.5 vax. (two doses)","BA.2.86",FALSE,7.99495055871122,6.82187896011855,9.16574401602233,"2551.0556464349"
"282","XBB.1.5 vax. (two doses)","BA.5",FALSE,7.02106686861198,5.61014549750173,8.48265659085106,"1298.82825864526"
"283","XBB.1.5 vax. (two doses)","BQ.1.1",FALSE,5.90058784938574,4.2646947716979,7.48672999051579,"597.384478949135"
"284","XBB.1.5 vax. (two doses)","Beta",FALSE,2.51053159967527,-0.158143119988079,4.7527629825687,"56.9830008706525"
"285","XBB.1.5 vax. (two doses)","CH.1.1",FALSE,5.25016742975604,3.78888706722044,6.8035826239068,"380.590443077029"
"286","XBB.1.5 vax. (two doses)","DV.7.1",FALSE,4.79784854881089,3.71864216989802,5.89909123950606,"278.161056914414"
"287","XBB.1.5 vax. (two doses)","Delta",FALSE,0.308958638922132,-13.2324300998108,4.68132631183457,"12.3881318135008"
"288","XBB.1.5 vax. (two doses)","EG.5.1",FALSE,8.11646448333275,7.17245169244945,9.0572386646822,"2775.23183193618"
"289","XBB.1.5 vax. (two doses)","FL.1.5.1",FALSE,8.26239374476062,7.20257542518397,9.29839892303129,"3070.63611239117"
"290","XBB.1.5 vax. (two doses)","HK.3",FALSE,8.66496324491729,7.8238573128046,9.45437037164291,"4058.95136951429"
"291","XBB.1.5 vax. (two doses)","HV.1",FALSE,8.37739822113766,7.50780491704711,9.23847274853969,"3325.43260170713"
"292","XBB.1.5 vax. (two doses)","JN.1",FALSE,7.36433081984438,5.87711995152756,8.81179504270472,"1647.72402762286"
"293","XBB.1.5 vax. (two doses)","KP.2",FALSE,7.18443893553167,5.26010190154513,9.22039484145212,"1454.55993700209"
"294","XBB.1.5 vax. (two doses)","KP.3",FALSE,6.63307143207492,5.17465964475778,8.1042603950261,"992.552447098632"
"295","XBB.1.5 vax. (two doses)","KZ.1.1.1",FALSE,6.13650427854723,4.25141638159557,7.97299892049304,"703.512561532835"
"296","XBB.1.5 vax. (two doses)","Wuhan",FALSE,6.81643576706521,5.61282050009005,8.04112182748363,"1127.07191882828"
"297","XBB.1.5 vax. (two doses)","XBB.1",FALSE,7.52526984017522,6.36868664402897,8.66277399845456,"1842.17950952628"
"298","XBB.1.5 vax. (two doses)","XBB.1.5",FALSE,10.2182069839856,9.00583304719506,11.3761390692015,"11912.0581301983"
"299","XBB.1.5 vax. (two doses)","XBC.1.6",FALSE,8.18130083880221,6.61036561840559,9.80740539354421,"2902.79894140282"
